,tx_price,beds,baths,sqft,tx_age,year_built,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,ins*proptax,property_tax^2,property_var,property_tax,insurance^2,insurance_var,insurance,median_school,num_schools,tx_year,property_type_Apartment / Condo / Townhouse,property_type_Single-Family,exterior_walls_Asbestos shingle,exterior_walls_Block,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Concrete,exterior_walls_Concrete Block,exterior_walls_Masonry,exterior_walls_Metal,exterior_walls_Other,"exterior_walls_Rock, Stone",exterior_walls_Siding (Alum/Vinyl),exterior_walls_Stucco,exterior_walls_Wood,exterior_walls_Wood Shingle,exterior_walls_Wood Siding,roof_Asbestos,roof_asphalt,roof_Asphalt,"roof_asphalt,shake-shingle",roof_Built-up,roof_composition,roof_Composition,roof_Composition Shingle,roof_Gravel/Rock,roof_Metal,roof_Other,roof_Roll Composition,roof_Shake Shingle,roof_shake-shingle,roof_Slate,roof_Wood Shake/ Shingles
1661,1.434135478,4,3,-0.042942729,-0.243249268,0.100347803,13068,1,37,4,5,6,64,3,28,20,42,76,64,0.752316657,0.120668068,-0.493199145,0.493199145,0.12032146,-0.501244522,0.501244522,8,3,-0.598886261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1662,1.434135478,4,3,1.204217312,-0.006976508,-0.096788257,28749,1,71,3,11,8,131,6,36,20,37,42,62,0.550943301,0.120668068,-0.493199145,0.493199145,-0.054406734,-0.117211504,0.117211504,7,3,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1663,1.434135478,4,4,2.804502452,-1.141085752,1.480300222,10454,1,2,0,0,0,0,0,1,1,33,55,47,0.887889945,0.247620483,-0.739318316,0.739318316,0.147732807,-0.556106382,0.556106382,5,2,1.133376149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664,1.434135478,5,3,1.207958044,-0.479522027,0.790324013,12632,1,63,3,7,7,39,3,27,23,38,77,71,0.799487153,0.264029672,-0.769543478,0.769543478,0.048098687,-0.350374408,0.350374408,7,3,1.133376149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1665,1.434135478,5,4,2.222444556,1.694187357,-1.476740676,7975,1,32,6,4,6,39,6,21,37,39,66,80,2.638637392,2.223366441,-3.252324591,3.252324591,2.94568095,-3.875248895,3.875248895,9,3,1.133376149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1666,1.447343566,3,3,-0.096809269,-1.046576649,1.036744088,2171,1,20,7,0,3,27,4,11,23,40,85,25,0.361948881,-0.055610577,-0.104589928,0.104589928,-0.048683275,-0.130926969,0.130926969,5,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1667,1.447343566,4,2,-0.167135031,1.316150943,-1.181036586,10890,1,0,0,1,0,2,1,1,3,40,86,74,0.768925359,0.131329198,-0.514788546,0.514788546,0.127116871,-0.514959987,0.514959987,6,3,0.748428947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1668,1.447343566,4,3,-0.143194346,1.694187357,-2.068148855,9121,1,21,5,2,8,33,2,15,30,47,78,89,1.802686437,0.833324916,-1.667662559,1.667662559,1.197767325,-2.133384849,2.133384849,9,3,-1.176307064,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1669,1.450645588,5,3,1.311202247,-0.621285682,0.642471968,7405,1,7,2,1,1,5,0,3,4,39,81,74,0.636686636,0.163860721,-0.579556749,0.579556749,-0.019491722,-0.199504293,0.199504293,6,3,-0.021465457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1670,1.45394761,3,2,-0.349682751,2.261241979,-2.11743287,5344,1,55,9,3,6,46,6,18,36,41,57,78,0.779338677,0.058619739,-0.363662739,0.363662739,0.218941054,-0.693261031,0.693261031,9,3,0.940902548,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1671,1.466495294,5,4,2.078052302,-0.952067545,0.839608028,13939,1,1,0,0,0,2,0,0,1,30,94,84,0.881981396,0.319206276,-0.868854722,0.868854722,0.086918667,-0.432667197,0.432667197,7,3,-0.598886261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1672,1.467155698,4,2,-0.825503859,1.50516915,-1.624592721,14810,1,39,1,8,5,50,5,30,35,39,78,74,0.955621346,0.148577026,-0.549331588,0.549331588,0.332931676,-0.898993005,0.898993005,9,3,-0.213939058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1673,1.467155698,4,2,-0.658667212,0.843605424,-0.983900526,14374,1,42,7,7,7,56,9,44,17,45,82,80,0.845007045,0.172674653,-0.59682827,0.59682827,0.168693299,-0.597252776,0.597252776,9,3,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1674,1.467155698,4,2,0.501707847,2.639278394,-2.856693095,27878,1,17,4,0,1,13,2,7,12,43,73,61,0.354126831,-0.055610577,-0.104589928,0.104589928,-0.054406734,-0.117211504,0.117211504,9,1,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1.467155698,4,3,0.525648532,0.560078113,-0.540344391,20473,1,24,5,0,3,36,6,11,16,31,62,53,0.990122973,0.259323061,-0.760907717,0.760907717,0.255980828,-0.761838356,0.761838356,9,3,0.171008144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1676,1.475866432,3,2,0.046834838,-1.141085752,0.888892043,1568,1,58,5,4,7,79,5,85,25,47,41,78,1.435108635,0.609824863,-1.343821544,1.343821544,0.595808789,-1.324172418,1.324172418,9,3,-1.176307064,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1677,1.483665808,3,3,-0.315268017,-0.101485612,0.100347803,0,1,185,16,39,27,107,11,76,75,34,18,90,0.879209745,0.110098292,-0.471609744,0.471609744,0.2786641,-0.80298475,0.80298475,5,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1678,1.493571874,4,2,-0.321253188,1.221641839,-1.378172646,21780,1,14,3,1,1,15,1,8,7,36,86,50,0.239252612,-0.097619269,-0.000960803,0.000960803,-0.093398992,-0.021203249,0.021203249,4,3,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1679,1.493571874,5,5,3.519730406,-1.188340304,1.135312117,25700,1,1,0,0,0,2,0,0,4,42,87,92,2.340590297,1.903470399,-2.932801456,2.932801456,1.852136662,-2.86030449,2.86030449,10,3,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1680,1.494027553,4,3,1.389009472,-1.141085752,1.086028103,8276,1,3,0,0,0,5,3,3,3,37,89,70,0.726888834,0.217621322,-0.683185874,0.683185874,0.016801514,-0.281797083,0.281797083,9,3,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1681,1.496312553,5,4,2.527688286,-1.0938312,1.381732192,18295,1,0,0,0,0,0,0,2,1,37,74,84,1.200761528,0.575972347,-1.292006981,1.292006981,0.263503635,-0.775553821,0.775553821,8,3,0.940902548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1682,1.499515514,3,3,-0.592082183,1.930460116,-1.821728781,5999,1,43,5,2,3,33,5,16,34,46,44,68,0.728839585,0.034721266,-0.311848177,0.311848177,0.189998347,-0.638399171,0.638399171,5,3,0.748428947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1683,1.499515514,4,3,0.153819773,-1.0938312,1.086028103,3985,1,9,1,1,1,3,0,7,3,28,68,60,0.563866526,0.030789346,-0.303212417,0.303212417,0.029205531,-0.309228013,0.309228013,5.5,2,-0.213939058,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1684,1.499515514,5,4,2.841161625,-0.763049338,0.593187953,126324,1,0,0,0,0,1,0,1,0,45,89,72,1.724250158,0.922034294,-1.788563204,1.788563204,0.89547683,-1.749351831,1.749351831,5.5,2,-0.791359862,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1.500175918,3,1,-0.763407708,1.694187357,-1.526024691,7540,1,51,7,7,9,44,5,21,31,30,65,81,0.602188711,-0.018995485,-0.190947531,0.190947531,0.12032146,-0.501244522,0.501244522,9,3,0.940902548,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1686,1.500175918,3,3,-0.363149386,-0.337758371,0.198915833,2309,1,64,10,9,7,80,6,47,42,45,60,71,1.160925436,0.419769881,-1.04156993,1.04156993,0.332931676,-0.898993005,0.898993005,9,3,-0.598886261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1687,1.500175918,3,4,0.05282001,-0.337758371,0.198915833,2309,1,64,10,9,7,80,6,47,42,45,60,71,1.197486722,0.451079073,-1.093384492,1.093384492,0.356763468,-0.9401394,0.9401394,9,3,-0.598886261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1688,1.500175918,4,2,0.144842016,4.198678604,-4.483065589,20037,1,60,3,7,6,44,5,66,26,42,56,60,0.001527298,-0.211016427,0.309926571,-0.309926571,-0.120102084,0.047374075,-0.047374075,7,3,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1689,1.500175918,4,3,0.589240975,0.134787147,-0.195356287,8001,1,24,3,0,4,12,4,9,13,39,85,61,0.684080558,0.085103559,-0.419795182,0.419795182,0.086918667,-0.432667197,0.432667197,8,1,-0.213939058,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1690,1.500175918,4,3,1.099476817,-0.810303889,0.741039998,23522,1,2,0,2,2,9,2,6,4,45,82,66,0.174428858,-0.050211495,-0.117543568,0.117543568,-0.17063697,0.184528725,-0.184528725,6,3,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1691,1.500175918,4,4,1.454098208,-0.337758371,0.346767878,13068,1,0,0,0,0,0,0,0,1,42,90,74,0.646798322,0.068732739,-0.38525214,0.38525214,0.067336399,-0.391520802,0.391520802,7,3,-0.021465457,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1692,1.500175918,5,3,1.324668882,-0.479522027,0.593187953,7840,1,7,2,1,1,5,0,3,5,42,85,76,0.97832595,0.391532045,-0.994073248,0.994073248,0.133950566,-0.528675452,0.528675452,6,3,0.363481745,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1693,1.500175918,5,3,1.761586377,-0.243249268,0.543903938,82328,1,0,0,0,0,0,0,0,0,43,94,68,0.71716801,0.148577026,-0.549331588,0.549331588,0.060885544,-0.377805338,0.377805338,7,3,1.133376149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1694,1.500175918,5,4,2.603251072,-1.046576649,0.938176058,30056,1,4,0,1,0,4,0,5,8,37,64,55,1.078734503,0.469585773,-1.123609654,1.123609654,0.189998347,-0.638399171,0.638399171,7,3,-0.598886261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,1.519988051,2,2,-0.766400293,-0.810303889,1.086028103,0,1,202,14,43,30,114,11,93,89,33,40,96,0.731007132,0.036692707,-0.316166057,0.316166057,0.189998347,-0.638399171,0.638399171,5,3,0.940902548,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1696,1.525852442,5,4,0.875781045,1.079878183,-1.230320601,10890,1,61,5,4,7,78,5,88,25,44,87,92,2.502309162,2.259148375,-3.286867632,3.286867632,2.198128347,-3.203191113,3.203191113,9,3,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1697,1.526136416,3,2,0.081997719,-1.141085752,1.184596132,1271,1,84,14,3,6,57,2,54,21,34,71,55,0.239252612,-0.097619269,-0.000960803,0.000960803,-0.093398992,-0.021203249,0.021203249,5,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1698,1.533196139,3,3,-0.271875526,-0.621285682,0.642471968,1872,1,9,0,0,0,13,1,15,10,40,73,86,0.832821255,0.166058722,-0.583874629,0.583874629,0.161668184,-0.583537311,0.583537311,8,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1699,1.533196139,4,3,0.112671721,0.938114528,-0.934616511,14374,1,24,8,2,0,39,2,13,4,43,74,70,0.633531534,0.062653976,-0.3722985,0.3722985,0.060885544,-0.377805338,0.377805338,4,3,0.171008144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1700,1.533196139,5,4,0.940869781,2.497514738,-2.2160009,5754,1,139,9,18,24,111,6,65,60,32,93,100,2.189385533,1.356679549,-2.332616109,2.332616109,1.852136662,-2.86030449,2.86030449,9,3,1.518323351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1701,1.537158565,5,4,2.274814804,-0.006976508,0.248199848,41817,1,0,0,0,0,0,1,0,0,47,93,81,2.13206297,1.514453321,-2.513967077,2.513967077,1.468530942,-2.448840542,2.448840542,9,3,0.940902548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,1.543102205,3,1,-0.361653093,1.363405494,-1.427456661,6255,1,109,17,6,15,91,6,32,25,38,76,85,0.653227185,0.001765856,-0.238444214,0.238444214,0.147732807,-0.556106382,0.556106382,9,3,-0.021465457,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1703,1.566216359,3,3,0.102197672,-0.952067545,0.839608028,1860,1,121,11,10,16,103,10,65,43,39,67,91,1.259091733,0.453711925,-1.097702373,1.097702373,0.447094576,-1.091009514,1.091009514,7,3,-0.598886261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1704,1.566216359,4,3,-0.647445017,0.560078113,-0.638912421,13068,1,3,1,1,1,4,0,0,3,40,87,65,0.668938812,0.076888915,-0.402523661,0.402523661,0.08035296,-0.418951732,0.418951732,9,3,-0.213939058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1705,1.566216359,5,4,0.534626288,-0.385012923,0.051063788,20037,1,0,0,0,0,0,0,0,1,49,85,87,2.159936313,1.560715503,-2.565781639,2.565781639,1.517687603,-2.503702402,2.503702402,10,3,-1.368780665,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1706,1.571123164,5,4,3.241419947,-1.141085752,0.790324013,25264,1,8,2,0,2,12,0,5,6,44,89,87,2.167951483,1.576253164,-2.58305316,2.58305316,1.530072479,-2.517417867,2.517417867,10,3,-1.561254266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1707,1.572820403,4,2,0.917677243,-0.006976508,-0.146072272,13068,1,26,5,0,3,37,6,11,14,31,62,53,1.029508896,0.287781977,-0.81272228,0.81272228,0.2786641,-0.80298475,0.80298475,9,3,-0.598886261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1708,1.599236579,3,3,0.60270761,-0.243249268,0.543903938,3463,1,8,2,0,2,10,1,4,8,44,89,87,0.671025152,0.078937095,-0.406841541,0.406841541,0.08035296,-0.418951732,0.418951732,5,3,1.133376149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1709,1.599236579,4,2,0.135116113,-0.006976508,0.001779773,12632,1,25,4,1,5,29,6,19,18,45,65,76,0.633531534,0.062653976,-0.3722985,0.3722985,0.060885544,-0.377805338,0.377805338,5,3,-0.021465457,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1.599236579,4,3,0.39098218,0.087532595,0.100347803,8590,1,73,19,15,13,58,2,21,13,35,63,45,0.781447972,0.137769727,-0.527742187,0.527742187,0.133950566,-0.528675452,0.528675452,3,3,0.748428947,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1711,1.599236579,4,3,0.552581802,-0.526776578,0.494619923,8712,1,7,2,1,1,5,0,3,5,42,85,76,0.43479697,0.06063503,-0.36798062,0.36798062,-0.093398992,-0.021203249,0.021203249,6,3,-0.213939058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1712,1.599236579,5,3,0.280256514,-0.006976508,-0.146072272,10890,1,26,4,0,3,37,6,11,14,31,62,53,0.957445247,0.240642787,-0.726364676,0.726364676,0.233642112,-0.720691961,0.720691961,9,3,-0.598886261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1713,1.602538601,5,5,2.845650504,1.883205564,-1.624592721,10001,1,34,1,7,4,39,5,25,32,39,78,74,2.708042314,2.386226861,-3.407768278,3.407768278,3.159439686,-4.053549939,4.053549939,9,3,1.32584975,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1714,1.612444667,3,2,-0.235964499,1.599678253,-1.673876736,6272,1,56,7,9,3,23,15,33,39,33,47,45,0.679878016,0.036692707,-0.316166057,0.316166057,0.133950566,-0.528675452,0.528675452,4,3,-0.021465457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1.6322568,4,3,0.168034555,-0.715794786,0.593187953,10890,1,0,0,0,0,4,0,0,3,43,97,86,0.81666049,0.155105255,-0.562285228,0.562285228,0.154681354,-0.569821847,0.569821847,8,3,-0.598886261,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1716,1.6322568,5,3,1.318683711,-0.290503819,0.297483863,13068,1,0,0,0,0,0,0,0,1,42,90,74,0.671025152,0.078937095,-0.406841541,0.406841541,0.08035296,-0.418951732,0.418951732,7,3,-0.021465457,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1717,1.6322568,5,4,1.703979104,-0.904812993,0.741039998,8376,1,72,6,9,13,128,1,71,21,40,72,86,1.552925274,0.729457914,-1.520854632,1.520854632,0.707444944,-1.488757997,1.488757997,9,3,-0.791359862,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1718,1.635836192,5,4,2.180548358,-1.141085752,1.480300222,7705,1,9,1,0,0,6,2,4,2,41,67,24,0.771926042,0.179323471,-0.609781911,0.609781911,0.086918667,-0.432667197,0.432667197,6.5,2,1.133376149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1719,1.652068932,4,2,-0.137957321,0.512823562,-0.638912421,10815,1,18,1,1,1,28,0,38,7,48,88,78,0.789946412,0.139923878,-0.532060067,0.532060067,0.140822544,-0.542390917,0.542390917,9,3,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1720,1.66323637,4,6,3.494293429,-1.141085752,0.938176058,22215,1,0,0,0,0,0,0,0,1,33,100,73,1.260329622,0.528915376,-1.218603018,1.218603018,0.380939817,-0.981285795,0.981285795,8,3,-0.983833463,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1721,1.66527702,3,2,-0.30629026,-0.526776578,0.494619923,3049,1,22,1,1,2,21,0,21,6,40,73,86,0.633531534,0.062653976,-0.3722985,0.3722985,0.060885544,-0.377805338,0.377805338,9,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1722,1.66527702,4,1,0.962566026,0.134787147,0.001779773,12196,1,56,12,14,14,37,2,18,9,37,93,47,0.764927432,0.127053783,-0.506152786,0.506152786,0.127116871,-0.514959987,0.514959987,3,3,0.555955346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1.66527702,4,3,-0.550934131,1.174387287,-1.328888631,28314,1,1,0,0,0,2,0,1,4,51,81,81,0.722814295,0.103800277,-0.458656104,0.458656104,0.106845491,-0.473813592,0.473813592,4,3,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1724,1.66527702,4,3,0.082745865,0.229296251,0.100347803,22215,1,0,0,0,0,2,0,0,0,49,91,83,0.716112886,0.103800277,-0.458656104,0.458656104,0.100164932,-0.460098127,0.460098127,8,1,1.32584975,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1725,1.66527702,4,3,0.100701379,-0.05423106,0.001779773,54450,1,0,0,0,0,0,0,0,0,42,94,64,0.701180933,0.095454082,-0.441384583,0.441384583,0.093522657,-0.446382662,0.446382662,8,1,-0.213939058,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1726,1.66527702,4,3,0.135116113,-0.763049338,0.790324013,1947,1,137,16,16,16,107,5,62,35,48,60,77,1.160925436,0.419769881,-1.04156993,1.04156993,0.332931676,-0.898993005,0.898993005,9,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1727,1.66527702,4,3,0.250330658,-0.05423106,0.051063788,8707,1,36,3,7,6,40,0,51,14,39,79,76,1.131896134,0.358730112,-0.937940805,0.937940805,0.348781254,-0.926423935,0.926423935,8,3,-0.021465457,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1728,1.66527702,4,3,0.613929806,-0.904812993,0.987460073,3998,1,21,1,4,0,17,1,12,8,40,68,70,0.716112886,0.103800277,-0.458656104,0.458656104,0.100164932,-0.460098127,0.460098127,6,2,0.171008144,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1729,1.66527702,4,4,0.737373961,-0.904812993,1.036744088,4347,1,45,7,2,4,39,4,25,18,39,62,81,1.086749563,0.326545738,-0.881808363,0.881808363,0.317235234,-0.871562075,0.871562075,5,3,0.363481745,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1730,1.66527702,5,4,1.842386187,2.54476929,-2.758125065,7335,1,152,9,25,26,110,10,64,72,40,41,90,1.925668173,0.98057459,-1.866285048,1.866285048,1.38398072,-2.352832288,2.352832288,9,3,-0.40641266,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1731,1.685089152,4,4,1.151098918,0.512823562,-0.244640302,11761,1,1,0,0,0,1,0,1,1,43,95,77,0.716112886,0.103800277,-0.458656104,0.458656104,0.100164932,-0.460098127,0.460098127,8,2,1.133376149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1732,1.691693196,4,3,0.973788222,0.040278043,0.346767878,6490,1,6,1,0,0,3,0,3,0,44,94,78,0.716112886,0.103800277,-0.458656104,0.458656104,0.100164932,-0.460098127,0.460098127,7.5,2,1.518323351,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1733,1.694136692,3,2,-0.466393589,-1.141085752,1.480300222,1173,1,25,6,4,7,33,2,19,13,44,70,54,0.804326385,0.148577026,-0.549331588,0.549331588,0.147732807,-0.556106382,0.556106382,8,3,1.133376149,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
